date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2018-01-09,0.6,-0.86,-0.95,-2.5,,-7,75,67.7,69,63,-3.9,-6.1,-5.8,-7.6,29,16.04,14.5,0,39,31,102.88,102.34,102.18,101.48,100.7,100.18,100.02,99.34,24100,24100,24100,24100,,,,,18.9,0,0,0,0,0,0,0,7,7:51:00,1515502260,7.85,16:59:00,1515535140,16.98,9.13,4,4,1,1,-6,-6,,,,,,8,7.8,7.5,7,,,,
2018-01-08,2.2,0.11,-0.19,-2.6,,-9,90,79.5,78.5,67,-0.9,-3.1,-3.9,-6.9,35,23.08,24,13,50,25,101.53,101.15,101.2,100.87,99.36,99,99.05,98.74,24100,14087.5,12350,600,,,,,18.2,0,0,0,0,4.2,0.6,4,9,7:51:00,1515415860,7.85,16:58:00,1515448680,16.97,9.12,,,1,1,-5,-2,,,,,,8,8,8,8,,,,
2018-01-07,-2,-11.45,-11.45,-20.9,,-26,71,63.7,62,53,-8.2,-17.1,-16.6,-24.9,29,18.17,16.5,4,52,22,103.49,102.59,102.52,101.56,101.2,100.35,100.29,99.39,24100,24100,24100,24100,,,,,29.4,0,0,0,0,0.4,0.2,0.2,7,7:51:00,1515329460,7.85,16:57:00,1515362220,16.95,9.1,3,4,-7,-7,-6,-2,,,,,,8,7.3,5.5,3,,,,
2018-01-06,-16.4,-19.61,-19.95,-23.5,,-32,68,59.8,59.5,51,-23.8,-25.6,-25.9,-28,18,11.88,12.5,7,32,30,103.56,103.14,102.99,102.42,101.27,100.86,100.72,100.16,24100,24100,24100,24100,,,,,38,0,0,0,0,0,0,0,7,7:51:00,1515243060,7.85,16:56:00,1515275760,16.93,9.08,3,3,-16,-16,-22,-21,,,,,,3,1.2,2,1,,,,
2018-01-05,-15,-19.33,-19,-23,,-37,67,59.4,57.5,48,-21.5,-25.3,-24.1,-26.7,40,26.29,25.5,11,50,31,102.35,101.95,101.92,101.49,100.09,99.7,99.68,99.27,24100,22829.2,14450,4800,,,,,37,0,0,0,0,0,0,0,8,7:51:00,1515156660,7.85,16:55:00,1515189300,16.92,9.07,3,3,-16,-16,-25,-25,,,,,,8,2.3,4,0,,,,
2018-01-04,-8.9,-13.05,-14.7,-20.5,,-32,76,64.2,65.5,55,-13.1,-18.5,-19.2,-25.3,42,28.04,25,8,65,32,101.48,101.38,101.37,101.26,99.28,99.19,99.17,99.07,24100,23700,21700,19300,,,,,32.7,0,0,0,0,0,0,0,9,7:52:00,1515070320,7.87,16:54:00,1515102840,16.9,9.03,4,4,-12,-12,-23,-22,,,,,,8,3.6,4,0,,,,
2018-01-03,-6.3,-9.5,-9.9,-13.5,,-24,75,60.8,59.5,44,-10.6,-15.9,-15.8,-21,31,22.12,20.5,10,44,22,102.08,101.72,101.76,101.43,99.88,99.53,99.56,99.24,24100,20562.5,14450,4800,,,,,27.9,0,0,0,0,0,0,0,10,7:52:00,1514983920,7.87,16:53:00,1515016380,16.88,9.02,3,3,-7,-7,-13,-13,,,,,,8,7.4,7,6,,,,
2018-01-02,-7.8,-10.6,-10.45,-13.1,,-24,80,71.1,71.5,63,-12.9,-14.9,-15.8,-18.6,39,26.29,24.5,10,59,24,102.9,102.47,102.48,102.06,100.68,100.26,100.26,99.85,24100,16691.7,14450,4800,,,,,28.4,0,0,0,0,1,0,1,11,7:52:00,1514897520,7.87,16:52:00,1514929920,16.87,9,3,3,-7,-7,-20,-16,,,,,,8,7.1,6.5,5,,,,
2018-01-01,-8.7,-14.37,-15,-21.3,,-30,77,67.5,67,57,-14.9,-19.2,-20.3,-25.7,37,19.46,18.5,0,54,28,103.18,102.91,102.88,102.59,100.9,100.66,100.63,100.36,24100,23366.7,17700,11300,,,,,33,0,0,0,0,0,0,0,11,7:51:00,1514811060,7.85,16:51:00,1514843460,16.85,9,,,-9,-9,-20,-19,,,,,,8,4.5,4,0,,,,
2017-12-31,-14.5,-18.3,-18.55,-22.6,,-31,68,62.6,60.5,53,-21.9,-23.9,-24.1,-26.2,23,11.42,11.5,0,32,34,103.2,103.05,102.93,102.66,100.92,100.78,100.67,100.43,24100,24100,24100,24100,,,,,36.5,0,0,0,0,0,0,0,12,7:51:00,1514724660,7.85,16:50:00,1514757000,16.83,8.98,,,-15,-15,-22,-22,,,,,,8,1.8,4,0,,,,
2017-12-30,-7.3,-11.65,-13.25,-19.2,,-30,77,69.7,68,59,-12.9,-16.2,-18.2,-23.6,34,20.62,22,10,48,35,102.63,101.73,101.94,101.25,100.4,99.53,99.74,99.07,24100,23095.8,14450,4800,,,,,31.2,0,0,0,0,0.4,0,0.4,12,7:51:00,1514638260,7.85,16:49:00,1514670540,16.82,8.97,,,-8,-8,-24,-21,,,,,,8,5.3,4,0,,,,
2017-12-29,-8.4,-12.6,-12.25,-16.1,,-21,82,72.1,71.5,61,-11,-16.7,-15.9,-20.8,20,9.92,12,4,,,103.12,102.56,102.57,102.02,100.86,100.34,100.33,99.81,24100,16108.3,12350,600,,,,,30.2,0,0,0,0,3,0,4.5,7,7:51:00,1514551860,7.85,16:48:00,1514584080,16.8,8.95,,,-10,-8,-12,-12,,,,,,8,6.4,4.5,1,,,,
2017-12-28,-12.5,-17.03,-17.5,-22.5,,-30,74,63.1,62.5,51,-20.2,-22.6,-23.3,-26.4,12,7.88,6,0,,,104.03,103.76,103.63,103.24,101.74,101.48,101.36,100.98,24100,24100,24100,24100,,,,,35.5,0,0,0,0,0,0,0,12,7:51:00,1514465460,7.85,16:48:00,1514497680,16.8,8.95,,,-13,-13,-18,-17,,,,,,8,4.3,4,0,,,,
2017-12-27,-11.3,-15.21,-15.5,-19.7,,-28,74,65.2,64,54,-17.1,-20.4,-20.3,-23.5,24,17.71,18,12,33,30,103.83,103.44,103.49,103.15,101.56,101.18,101.22,100.89,24100,24100,24100,24100,,,,,33.5,0,0,0,0,0,0,0,15,7:51:00,1514379060,7.85,16:47:00,1514411220,16.78,8.93,,,-10,-10,-22,-21,,,,,,8,2.1,4,0,,,,
2017-12-26,-11.5,-14.05,-14.4,-17.3,,-28,71,62.5,62,53,-17.5,-19.8,-19.4,-21.3,40,27.08,28.5,17,52,25,103.16,102.84,102.71,102.25,100.91,100.61,100.48,100.05,24100,24100,24100,24100,,,,,32.4,0,0,0,0,0,0,0,16,7:50:00,1514292600,7.83,16:46:00,1514324760,16.77,8.93,,,-11,-11,-18,-17,,,,,,4,0.9,2,0,,,,
2017-12-25,-4.2,-6.53,-8.15,-12.1,,-22,87,70,71.5,56,-6.3,-11.2,-11.8,-17.4,50,34.38,33,16,76,26,102.16,101.25,101.29,100.42,99.97,99.08,99.12,98.28,24100,20987.5,13650,3200,,,,,26.1,0,0,0,0,0.8,0,1,17,7:50:00,1514206200,7.83,16:46:00,1514238360,16.77,8.93,,,-4,-4,-14,-14,,,,,,8,5,5,2,,,,
2017-12-24,-2,-4.59,-5.85,-9.7,,-13,89,78.7,77,65,-5.6,-7.8,-8.9,-12.3,19,13.33,9.5,0,33,6,102.48,101.9,101.53,100.57,100.3,99.73,99.37,98.43,24100,15879.2,12450,800,,,,,23.9,0,0,0,0,8.4,0,8.8,9,7:50:00,1514119800,7.83,16:45:00,1514151900,16.75,8.92,,,-2,-2,-6,-6,,,,,,8,6.7,6,4,,,,
2017-12-23,1.4,-2.73,-2.09,-5.6,,-11,93,84.1,81,69,-0.8,-5.2,-4.3,-7.8,26,12.25,13,0,33,28,102.05,101.48,101.56,101.06,99.88,99.32,99.39,98.91,24100,12466.7,12350,600,,,,,20.1,0,0,0,0,3.4,0,3.6,6,7:49:00,1514033340,7.82,16:44:00,1514065440,16.73,8.92,,,0,0,-8,-3,,,,,,8,6.9,4.5,1,,,,
2017-12-22,-3.4,-5.01,-4.7,-6,,-13,89,84.3,84.5,80,-5.2,-7.3,-6.8,-8.5,26,14.67,17,8,37,10,102.29,101.93,102.01,101.74,100.11,99.76,99.84,99.57,24100,11737.5,14050,4000,,,,,22.7,0,0,0,0,2.6,0,3,6,7:49:00,1513946940,7.82,16:44:00,1513979040,16.73,8.92,,,-2,-2,-3,-3,,,,,,8,8,7.5,7,,,,
2017-12-21,-2.6,-3.63,-3.75,-4.9,,-9,88,72.1,76,64,-5.5,-8,-7.8,-10.2,17,10.33,11,5,,,102.55,102.38,102.34,102.12,100.37,100.21,100.16,99.95,24100,20187.5,13450,2800,,,,,21.8,0,0,0,0,3,0,4,4,7:48:00,1513860480,7.8,16:43:00,1513892580,16.72,8.92,,,-2,-2,-5,-5,,,,,,8,7.8,7.5,7,,,,
2017-12-20,2.5,-1.12,-0.85,-4.2,,-9,68,57.1,59,50,-4.5,-8.6,-8.1,-11.6,43,26.33,26,9,59,29,102.11,101.66,101.53,100.96,99.95,99.51,99.39,98.84,24100,24100,24100,24100,,,,,18.9,0,0,0,0,0,0,0,0,7:48:00,1513774080,7.8,16:43:00,1513806180,16.72,8.92,,,-1,0,-9,-3,,,,,,8,6.2,4.5,1,,,,
2017-12-19,7.4,4.42,4.1,0.8,,,90,74.5,74,58,2.3,0.2,-1.3,-4.9,44,29.08,30,16,69,25,100.86,100.64,100.65,100.44,98.75,98.53,98.54,98.34,24100,20966.7,16900,9700,,,,,13.9,0,0,0,0,0,0,0,0,7:47:00,1513687620,7.78,16:43:00,1513719780,16.72,8.93,,,4,6,-3,-3,,,,,,8,5.1,4,0,,,,
2017-12-18,3.7,-0.49,-1.69,-7.1,,-12,92,88,84.5,77,2.2,-2.2,-4.2,-10.5,17,9.25,8.5,0,,,101.89,101.29,101.38,100.88,99.7,99.14,99.23,98.76,16100,8483.3,9850,3600,,,,,19.7,0,0,0,0,2.4,1.4,0.4,2,7:47:00,1513601220,7.78,16:42:00,1513633320,16.7,8.92,,,3,4,3,4,,,,,,8,7.8,7,6,,,,
2017-12-17,-6.4,-9.31,-9.94,-13.5,,-18,82,72.7,66.5,51,-9.3,-13.4,-13.1,-16.8,14,9.79,9,4,,,102.81,102.48,102.39,101.97,100.59,100.27,100.18,99.78,24100,21033.3,18500,12900,,,,,27.9,0,0,0,0,0,0,0,2,7:46:00,1513514760,7.77,16:42:00,1513546920,16.7,8.93,,,-5,-5,-7,-6,,,,,,8,6.9,6.5,5,,,,
2017-12-16,-4,-6.6,-7.15,-10.3,,-18,76,67.9,67.5,59,-8,-11.6,-11.2,-14.3,24,18.67,17.5,11,35,25,102.45,101.72,101.73,101.01,100.25,99.55,99.55,98.85,24100,23366.7,20900,17700,,,,,25.1,0,0,0,0,0.2,0,0.2,2,7:45:00,1513428300,7.75,16:41:00,1513460460,16.68,8.93,,,-6,-6,-16,-16,,,,,,8,5.5,4.5,1,,,,
2017-12-15,-4,-6.79,-7.95,-11.9,,-17,83,73.8,74,65,-6.8,-10.7,-10.8,-14.8,36,17.83,22.5,9,50,25,101.69,101.15,101.21,100.72,99.5,98.98,99.03,98.56,24100,20091.7,15250,6400,,,,,25.9,0,0,0,0,0.2,0,0.2,3,7:44:00,1513341840,7.73,16:41:00,1513374060,16.68,8.95,,,-2,-2,-6,-6,,,,,,8,5.1,4,0,,,,
2017-12-14,-6.3,-11.32,-11.05,-15.8,,-25,79,70.4,64.5,50,-13.2,-15.8,-16.1,-18.9,34,17.96,17,0,46,29,101.77,101.27,101.04,100.32,99.57,99.08,98.87,98.16,24100,22766.7,16100,8100,,,,,29.1,0,0,0,0,0,0,0,4,7:44:00,1513255440,7.73,16:41:00,1513287660,16.68,8.95,,,-7,-7,-12,-12,,,,,,8,2.8,4,0,,,,
2017-12-13,-7.3,-10.03,-10.1,-12.9,,-22,79,65.2,65,51,-13.2,-15.5,-15.2,-17.3,28,18.12,18,8,43,30,100.77,100.51,100.52,100.28,98.59,98.34,98.36,98.12,24100,19620.8,14450,4800,,,,,28.1,0,0,0,0,1,0,1.4,7,7:43:00,1513168980,7.72,16:41:00,1513201260,16.68,8.97,,,-6,-6,-18,-16,,,,,,8,5.2,4.5,1,,,,
2017-12-12,-2.6,-6.22,-7.15,-11.7,,-21,91,73.1,73.5,56,-4.2,-10.4,-10.8,-17.5,39,24.71,23.5,8,57,30,100.47,100.27,100.26,100.05,98.33,98.13,98.12,97.92,24100,15383.3,12850,1600,,,,,25.1,0,0,0,0,4.2,0,5.6,10,7:42:00,1513082520,7.7,16:41:00,1513114860,16.68,8.98,,,-5,-4,-11,-11,,,,,,8,6.4,5,2,,,,
2017-12-11,-2.7,-5.02,-4.95,-7.2,,-13,89,78.5,76.5,64,-4.6,-8.2,-8,-11.3,20,9.38,10,0,,,101.82,101.38,101.22,100.61,99.65,99.22,99.06,98.47,24100,16762.5,13250,2400,,,,,22.9,0,0,0,0,3,0,5.6,0,7:41:00,1512996060,7.68,16:41:00,1513028460,16.68,9,,,-2,-2,-3,-3,,,,,,8,7.7,6,4,,,,
2017-12-10,-1.6,-2.71,-2.8,-4,,-10,81,71.8,70.5,60,-5.2,-7.1,-7.7,-10.1,34,23.25,23.5,13,50,25,101.24,101.04,101.02,100.81,99.09,98.9,98.88,98.68,24100,21966.7,16100,8100,,,,,20.8,0,0,0,0,0.2,0,0.4,0,7:40:00,1512909600,7.67,16:41:00,1512942060,16.68,9.02,,,-1,-1,-11,-9,,,,,,8,7.4,5.5,3,,,,
2017-12-09,1,-0.97,-1.54,-4.1,,-8,86,58.6,65.5,45,-4.7,-8.4,-8.3,-11.9,18,10.96,11,4,,,101.14,100.94,100.95,100.77,99,98.81,98.82,98.64,24100,24100,24100,24100,,,,,19.5,0,0,0,0,0,0,0,,7:40:00,1512823200,7.67,16:41:00,1512855660,16.68,9.02,,,1,1,-4,-4,,,,,,8,7.3,6,4,,,,
2017-12-08,1.4,-1.67,-1.2,-3.8,,-10,62,51.9,53,44,-8.2,-10.4,-10.3,-12.4,37,24.67,25.5,14,57,22,101.46,101.27,101.24,101.01,99.31,99.12,99.09,98.87,24100,24100,24100,24100,,,,,19.2,0,0,0,0,0,0,0,,7:39:00,1512736740,7.65,16:41:00,1512769260,16.68,9.03,,,0,0,-3,-3,,,,,,8,6.2,4.5,1,,,,
2017-12-07,0.8,-1.71,-1.54,-3.9,,-10,75,64.8,63.5,52,-5.5,-7.6,-7.5,-9.4,39,24.62,27,15,56,25,101.5,101.33,101.34,101.18,99.35,99.18,99.19,99.04,24100,23566.7,20100,16100,,,,,19.5,0,0,0,0,0,0,0,,7:38:00,1512650280,7.63,16:41:00,1512682860,16.68,9.05,,,0,0,-5,-4,,,,,,8,6.8,5,2,,,,
2017-12-06,3.3,0.5,0.44,-2.4,,-10,61,48.7,49,37,-5.8,-9.2,-8.9,-12.1,43,33.17,33.5,24,67,24,101.23,101.03,101.07,100.91,99.1,98.9,98.94,98.78,24100,24100,24100,24100,,,,,17.6,0,0,0,0,0,0,0,,7:37:00,1512563820,7.62,16:41:00,1512596460,16.68,9.07,,,2,2,-5,-4,,,,,,8,4.2,4.5,1,,,,
2017-12-05,11.6,6.9,5.4,-0.8,,-7,91,71.8,68.5,46,8.4,2,-0.6,-9.6,41,28.58,27,13,67,27,101.04,100.65,100.7,100.36,98.94,98.56,98.61,98.27,24100,22500,16100,8100,,,,,12.6,0,0.4,0,0,3.8,3.8,0,,7:36:00,1512477360,7.6,16:41:00,1512510060,16.68,9.08,,,9,10,-3,-3,,,,,,8,7.4,5.5,3,,,,
2017-12-04,9,4.42,3.3,-2.4,,-4,93,78.7,77,61,4.8,0.9,0.5,-3.8,21,12.21,10.5,0,37,16,102.63,102.07,101.89,101.16,100.47,99.93,99.76,99.05,24100,14945.8,12850,1600,,,,,14.7,0,0,0,0,3.8,3.8,0,,7:35:00,1512390900,7.58,16:41:00,1512423660,16.68,9.1,,,10,10,5,8,,,,,,8,5.7,4,0,,,,
2017-12-03,8,2.96,3.2,-1.6,,-4,97,88.1,84,71,6.8,1.1,2.5,-1.9,16,6.75,8,0,,,102.53,102.2,102.26,101.98,100.38,100.05,100.11,99.84,24100,14108.3,12150,200,,,,,14.8,0,0,0,0,0,0,0,,7:34:00,1512304440,7.57,16:41:00,1512337260,16.68,9.12,,,9,9,0,1,,,,,,7,2.1,3.5,0,,,,
2017-12-02,7.3,2.98,3,-1.3,,-2,89,80.1,76.5,64,2.1,-0.2,-0.3,-2.7,13,5.38,6.5,0,,,102.42,102.25,102.24,102.05,100.28,100.1,100.1,99.92,24100,23766.7,20100,16100,,,,,15,0,0,0,0,0,0,0,,7:32:00,1512217920,7.53,16:42:00,1512250920,16.7,9.17,,,7,7,1,1,,,,,,8,6.8,5,2,,,,
2017-12-01,8.3,4.23,4.7,1.1,,,79,67.2,64.5,50,0.4,-1.5,-1.4,-3.3,21,9.75,12,3,,,102.48,102.3,102.14,101.79,100.33,100.16,100,99.66,24100,24100,24100,24100,,,,,13.3,0,0,0,0,0,0,0,,7:31:00,1512131460,7.52,16:42:00,1512164520,16.7,9.18,,,7,7,2,3,,,,,,8,6.8,5.5,3,,,,
2017-11-30,6.8,3.67,1.65,-3.5,,-4,89,81.3,81.5,74,4.8,0.8,-0.1,-5,25,11.88,12.5,0,48,26,102.45,101.59,101.69,100.93,100.3,99.45,99.56,98.81,24100,22966.7,20900,17700,,,,,16.4,0,0,0,0,1.6,1.6,0,,7:30:00,1512045000,7.5,16:42:00,1512078120,16.7,9.2,,,9,9,2,3,,,,,,8,6.2,4.5,1,,,,
2017-11-29,10,4.15,4.7,-0.6,,-4,81,63.6,61.5,42,5.4,-2.3,-0.4,-6.2,41,18.29,24,7,57,31,102.83,102.31,102.09,101.35,100.67,100.18,99.97,99.26,24100,24100,24100,24100,,,,,13.3,0,0,0,0,0,0,0,,7:29:00,1511958540,7.48,16:43:00,1511991780,16.72,9.23,,,6,6,-5,-1,,,,,,8,2,4,0,,,,
2017-11-28,17.1,9.65,8.9,0.7,,,88,57.5,60,32,5.5,0.4,1.4,-2.6,40,21.42,23,6,63,22,102.17,101.56,101.68,101.19,100.02,99.44,99.55,99.09,24100,24100,24100,24100,,,,,9.1,0,3.9,1.9,0,0,0,0,,7:28:00,1511872080,7.47,16:43:00,1511905380,16.72,9.25,,,13,16,1,2,,,,,,8,3.7,4.5,1,,,,
2017-11-27,4,1.48,1.55,-0.9,,-5,78,65.8,66.5,55,-1.5,-4.3,-3.5,-5.5,27,15.04,17,7,50,32,102.33,102,101.8,101.26,100.17,99.85,99.65,99.13,24100,24100,24100,24100,,,,,16.4,0,0,0,0,0,0,0,,7:27:00,1511785620,7.45,16:44:00,1511819040,16.73,9.28,,,2,4,-2,-2,,,,,,8,6.1,5.5,3,,,,
2017-11-26,3.3,1.1,1.65,0,,-6,87,65.7,72.5,58,-1.8,-4.7,-4.2,-6.5,36,23.88,24,12,52,25,101.97,101.51,101.58,101.18,99.82,99.38,99.44,99.05,24100,24100,24100,24100,,,,,16.4,0,0,0,0,0,0,0,,7:26:00,1511699160,7.43,16:44:00,1511732640,16.73,9.3,,,4,4,-2,-2,,,,,,8,6.7,4.5,1,,,,
2017-11-25,10.3,6.89,5.45,0.6,,,88,64.8,66,44,4.7,0.5,0.7,-3.3,40,23.79,26.5,13,56,30,101.27,100.46,100.58,99.9,99.15,98.37,98.49,97.83,24100,24100,24100,24100,,,,,12.6,0,0.4,0,0,1,1,0,,7:24:00,1511612640,7.4,16:45:00,1511646300,16.75,9.35,,,8,9,-4,-3,,,,,,8,7.1,6.5,5,,,,
2017-11-24,11.6,6.43,5.8,0,,,69,55,54.5,40,1.1,-2.2,-1.8,-4.6,37,19.67,22.5,8,54,21,101.37,100.79,100.75,100.12,99.24,98.68,98.64,98.04,24100,24100,24100,24100,,,,,12.2,0,0.8,0,0,0,0,0,,7:23:00,1511526180,7.38,16:45:00,1511559900,16.75,9.37,,,11,11,5,5,,,,,,8,5.8,5.5,3,,,,
2017-11-23,3.5,1.23,1.05,-1.4,,-7,67,57.1,56,45,-4,-6.5,-6,-8,25,17.88,16.5,8,43,26,102.19,101.7,101.78,101.38,100.03,99.56,99.63,99.24,24100,24100,24100,24100,,,,,16.9,0,0,0,0,0,0,0,,7:22:00,1511439720,7.37,16:46:00,1511473560,16.77,9.4,,,5,5,-1,0,,,,,,8,7.8,7.5,7,,,,
2017-11-22,2.7,-0.42,-0.25,-3.2,,-9,72,59,59.5,47,-2,-7.5,-6.5,-10.9,34,23.04,21,8,46,30,102.45,102.08,101.92,101.39,100.28,99.94,99.78,99.28,24100,24100,24100,24100,,,,,18.2,0,0,0,0,0,0,0,,7:21:00,1511353260,7.35,16:47:00,1511387220,16.78,9.43,,,1,2,-4,-3,,,,,,8,6.5,5,2,,,,
2017-11-21,11.7,7.04,7.19,2.7,,,81,61.8,64.5,48,2.3,0,0.4,-1.5,43,28,29.5,16,63,24,101.33,100.78,100.89,100.46,99.22,98.67,98.8,98.37,24100,24100,24100,24100,,,,,10.8,0,2.2,0.2,0,0,0,0,,7:19:00,1511266740,7.32,16:47:00,1511300820,16.78,9.47,,,9,12,-1,-1,,,,,,8,5.2,4,0,,,,
2017-11-20,6.7,2.58,2.8,-1.1,,-7,72,66.6,64,56,-0.2,-3.1,-3.4,-6.5,29,21.46,21,13,43,25,101.53,101.28,101.24,100.95,99.38,99.15,99.11,98.83,24100,23900,21700,19300,,,,,15.2,0,0,0,0,0,0,0,,7:18:00,1511180280,7.3,16:48:00,1511214480,16.8,9.5,,,6,6,4,6,,,,,,8,5.6,4,0,,,,
2017-11-19,4.6,1.23,0.89,-2.8,,-8,93,71.5,75,57,0.7,-3.5,-3.6,-7.9,43,30.5,25.5,8,61,34,101.16,100.33,100.02,98.88,99.03,98.22,97.92,96.81,24100,22195.8,14050,4000,,,,,17.1,0,0,0,0,2,0.8,1.2,0,7:17:00,1511093820,7.28,16:49:00,1511128140,16.82,9.53,,,3,3,-1,-1,,,,,,8,6,4.5,1,,,,
2017-11-18,7.9,5.64,4.85,1.8,,,96,90.1,85,74,7.1,4.1,3.5,0,36,12,20,4,57,33,100.91,99.73,99.82,98.73,98.79,97.64,97.73,96.67,24100,10954.2,12650,1200,,,,,13.2,0,0,0,0,19,19,0,,7:16:00,1511007360,7.27,16:50:00,1511041800,16.83,9.57,,,9,9,2,3,,,,,,8,7.2,5,2,,,,
2017-11-17,3.1,0.25,0.35,-2.4,,-8,77,67,65,53,-1,-5.2,-4.2,-7.3,32,14.08,16,0,43,34,102.62,102.13,101.88,101.13,100.45,99.97,99.72,99,24100,24100,24100,24100,,,,,17.6,0,0,0,0,0,0,0,,7:14:00,1510920840,7.23,16:51:00,1510955460,16.85,9.62,,,3,3,4,4,,,,,,8,6.5,6,4,,,,
2017-11-16,8,4.53,3.8,-0.4,,-7,93,74.8,77.5,62,6.6,0.4,1,-4.7,41,31.54,27,13,61,29,102.16,101.07,101.2,100.24,100.02,98.96,99.08,98.15,24100,23433.3,18500,12900,,,,,14.2,0,0,0,0,0.6,0.6,0,,7:13:00,1510834380,7.22,16:52:00,1510869120,16.87,9.65,,,6,6,-5,-5,,,,,,8,7.5,7,6,,,,
2017-11-15,7.8,5.22,5.09,2.4,,,92,79.9,77,62,6.4,1.9,2.8,-0.8,22,13.79,13,4,39,22,102.47,101.55,101.38,100.29,100.33,99.43,99.26,98.2,24100,19366.7,16900,9700,,,,,12.9,0,0.1,0,0,2.4,2.4,0,,7:12:00,1510747920,7.2,16:53:00,1510782780,16.88,9.68,,,8,8,5,5,,,,,,8,7.4,5.5,3,,,,
2017-11-14,7.2,4.17,4.8,2.4,,,82,72.2,66,50,0.7,-0.5,-1.2,-3,11,6.67,5.5,0,,,102.92,102.76,102.74,102.56,100.77,100.61,100.59,100.41,24100,24100,24100,24100,,,,,13.2,0,0,0,0,0,0,0,,7:10:00,1510661400,7.17,16:53:00,1510696380,16.88,9.72,,,7,7,3,3,,,,,,8,5.8,4,0,,,,
2017-11-13,5.4,3.5,3.4,1.4,,,93,81,80.5,68,1.6,0.5,0.6,-0.5,15,7.29,7.5,0,,,102.92,102.84,102.84,102.76,100.76,100.69,100.68,100.6,24100,18300,18500,12900,,,,,14.6,0,0,0,0,0.6,0.6,0,,7:09:00,1510574940,7.15,16:54:00,1510610040,16.9,9.75,,,6,8,0,0,,,,,,8,8,8,8,,,,
2017-11-12,4.8,2.77,2.7,0.6,,,90,63.3,70.5,51,0,-3.6,-3.4,-6.8,18,5.21,9,0,,,102.88,102.81,102.79,102.71,100.72,100.65,100.64,100.56,24100,23233.3,20100,16100,,,,,15.3,0,0,0,0,1,1,0,,7:08:00,1510488480,7.13,16:55:00,1510523700,16.92,9.78,,,4,6,1,1,,,,,,8,8,8,8,,,,
2017-11-11,1.2,-2.88,-3.49,-8.2,,-13,69,59.6,60,51,-6.6,-9.8,-10.1,-13.5,18,10.62,9,0,33,11,103.83,103.4,103.31,102.78,101.61,101.2,101.11,100.61,24100,24100,24100,24100,,,,,21.5,0,0,0,0,0,0,0,,7:07:00,1510402020,7.12,16:57:00,1510437420,16.95,9.83,,,1,1,1,1,,,,,,8,6.3,4.5,1,,,,
2017-11-10,-3.4,-6.62,-6.75,-10.1,,-19,65,50.8,54,43,-13,-15.3,-15.3,-17.6,52,26.62,33,14,59,32,103.73,103.29,102.96,102.18,101.5,101.09,100.76,100.03,24100,24100,24100,24100,,,,,24.8,0,0,0,0,0,0,0,,7:05:00,1510315500,7.08,16:58:00,1510351080,16.97,9.88,,,-3,-2,-11,-8,,,,,,7,2.7,3.5,0,,,,
2017-11-09,8.9,3.17,2.1,-4.7,,-11,83,65.5,65.5,48,1,-2.8,-4.2,-9.3,44,22.38,24,4,74,30,102.16,101.63,101.6,101.04,100.02,99.5,99.47,98.92,24100,22366.7,18500,12900,,,,,15.9,0,0,0,0,0.6,0.6,0,,7:04:00,1510229040,7.07,16:59:00,1510264740,16.98,9.92,,,9,9,-10,-9,,,,,,8,6.5,4,0,,,,
2017-11-08,8.4,3.27,3.6,-1.2,,-4,77,59.2,60,43,-2.8,-4.3,-4.2,-5.7,22,10.74,12.5,3,37,22,102.66,102.45,102.44,102.21,100.51,100.3,100.29,100.07,24100,24100,24100,24100,,,,,14.4,0,0,0,0,0,0,0,,7:03:00,1510142580,7.05,17:00:00,1510178400,17,9.95,,,8,8,0,0,,,,,,5,1.7,2.5,0,,,,
2017-11-07,7.2,4.52,3.6,0,,,75,62,63.5,52,-0.2,-2.2,-2.1,-4,17,8.12,8.5,0,32,14,102.65,102.53,102.52,102.39,100.5,100.39,100.38,100.25,24100,24100,24100,24100,,,,,14.4,0,0,0,0,0,0,0,,7:01:00,1510056060,7.02,17:01:00,1510092060,17.02,10,,,8,8,0,0,,,,,,8,6.6,5,2,,,,
